看了功夫瑜伽之后，我才惊觉当年这部神话是很好的。,4,神话
影片给人的感觉是凄美绝然，蒙毅将军和玉漱公主的爱情很短也很长，两个人身份悬殊，却在生死面前心生情愫，阴阳两隔之后却穿越时空再续前缘，影片将三千年前的故事与今日相融合，营造岀一种浪漫气氛，深深地感染了观众，带给观众强烈的感情冲激，却不觉得突兀，心绪也随着剧中人物的遭遇而跌宕起伏。,4,神话
：《神话》大热那年，高三那会儿没去影院看过，但那首中韩合唱《神话》传遍班级，据说韩红孙楠那版才是正经主题曲，可惜大家只认成龙大哥和金喜善这版，花钱到市里音像店把这首歌刻进歌碟，在邻居家看碟把这片子看完，写了些关于《神话》的诗，给了心中的女孩儿，如果她去影院看这电影一定会想起我吧,5,神话
神话电视剧版男主是帅哥靓女，神话电影版是大叔和美女，想想如果一个高帅的男的来演蒙放，那是不是更好看了，嘿嘿😁,4,神话
童年美好的回忆，一直到现在，耳边都想起神话那熟悉的旋律，金喜善真的太美了，最后的结局有些伤感，让人唏嘘不已,4,神话
今天看了成龙的功夫瑜伽，结尾出现了神话那首超级经典的歌。然后回过头，心痛啊，那首歌竟然改编成了那个鬼样还尬舞了……神话这电影在那么多中国电影里给自己的印象还是十分深刻的。超级喜欢那个电影，女主的画像一出就立刻想到了，怀念。,4,神话
神话是人们向往的美好故事，是心灵最美好的寄托，是我心中最美好的经典回忆。,4,神话
这个电影是我在小的时候就看过，但是真的是百看不厌，主演的演技都很棒，真的是让人跟着他们一起悲一起喜，还有主题曲真的也是经典！,4,神话
多年前看的片子，看完感动得一塌糊涂。看到豆瓣6点几的评分觉得不可思议，好像没有那么差吧？很想再看一遍，却又不敢，毕竟我现在的想法和十年前差太多，也许再看真的觉得没有记忆中那么好了。就像电影中的公主一样，我宁愿保留脑中那个印象，不再去修改，让它永远都是美丽的神话好了。,5,神话
《功夫瑜伽》中，成龙的办公室里还出现了玉漱公主的画像，算是对前作的致敬了。一晃已经十二年了。如今看来，《神话》还是不错的，始皇的悬浮地宫（天宫）真宏伟，金喜善好美！主题曲太好听。,4,神话
当时算是蛮新颖的题材和人选，歌好听。,4,神话
就算有一样的面容  一样的声音  你都不是那个人💔,4,神话
只记得歌了,5,神话
公主与将军唯美的爱情故事，虽然结局有些不大能接受，神话这首歌还能在耳边回想起,4,神话
神话的时空变幻逻辑和剧情推动交错叙事罕见的严密而顺畅，印度工厂段落敖德萨阶梯的喜剧化变奏十几年后看来依旧出色。相比其他类似的华语电影，冲这一点给四星。,4,神话
听到的评价都比较不屑，但……我喜欢这片。我发现我对一些很老梗的元素没辙，比如守候千年的誓约。本以为是穿越片，结果是不死药＋无重力，记忆交错的双线剧情有点卫斯理的感觉。整体真都挺喜欢的，但是最后的结局不完美倒也罢了，莫名其妙一个“6个月后”然后拍一幕成龙在船上的戏……干嘛啊？,4,神话
这部以前看的电影居然没有评过分？觉得大众的审美水平真是非常严重的从众行为，明明非常精彩的一部电影，就要自己来指出其“不足”来显示自己的能力和水平,5,神话
哎，成龙太老了，也不打肉毒杆菌，这不折磨我们观众嘛,4,神话
七八年前，或许是因为那首歌曲，或许是因为女主的面孔，或许是那时年少，此片甚得我爱。现在看来自然是觉得低级幼稚了，但无意间听到神话那首曲子，刚才又和一友人聊起寻秦记，想起逝去的此间少年。无论这片子好坏与否，那些感觉，毕竟都与我们的童年紧紧相连。,4,神话
成龙大哥总算有一部在不该出现喜剧的地方，少有出现的影片了，金喜善还是很喜欢，看见了鉴定的爱情；看见了男儿的忠诚；看见了不错的特技；听到了很棒的音乐......,4,神话
复刻版筋骨大战秦俑情,4,神话
【20190609】重看下来，想象力是瑰丽的，秦皇陵一入镜简直震撼。故事架构欠缺梳理但本身并不差，甚至连这个结局都是具备美学价值的。可惜的是受限于当时的制作水平，有很多有的没的的支线，成龙的打戏也太goofy根本和角色设定不符。除此之外，脸谱化的反派、东亚三国无缝兼容的千年性别观严重损伤了作品的保值能力…我觉得这一套是文化上的他者会很吃的，和杨紫琼那部木乃伊也高度熟悉（甚至还有点国师的奥运开幕式味儿，可见彼时国人审美都是那个屌样）。我竟然给了五星，应该是被金喜善仙儿到了吧真的全剧唯一能看的角色就她了。,3,神话
我们老家那里都是这种大山，看看电影后有种错觉，山后面是不是也有个玉淑，或者将军！,5,神话
第一部穿越题材的电影，每次看到那个瀑布总觉得是花果山水帘洞的入口，有点跳戏，看到秦始皇兵马俑那段，和女主翩翩起舞觉得超唯美，带入感也很强，给人亦梦亦真的感觉，是a部不错的电影！,4,神话
以前在电视上看过几遍，但都零零碎碎，2009/2/2凌晨CCTV-6首次完整看过，还不错，3星升为4星。,4,神话
做一个长长的梦 梦里可以见到想见的人 去到想去的地方 还有关于前世今生的故事。,4,神话
推荐的是秦始皇陵里那段音乐及吊钢丝,4,神话
记得是在学校阶梯教室看的，挺好的电影,4,神话
美女 商业片的弊端：结局仓促收尾,4,神话
我觉得挺好的，音乐啦，场面啦，都挺好的，故事也很棒啊，尤其是黑风死的那一段我都快哭了。为什么分这么低呢,4,神话
原来编剧有#王蕙玲#，怎么感觉唐季礼先生好像费玉清，哈哈哈哈哈,5,神话
为了爱情可以等待多久？前世的记忆是否恍若今生？放手到底为了什么？未知是否就是最好的结果？,5,神话
具体的情节设计确实有问题，台词也不够精彩，但起码故事线是连贯有趣的，唐季礼为啥不和王蕙玲继续合作了啊。,4,神话
当魂牵梦萦的两个人终于得见，深情相望、翩翩起舞的时候，我都忍不住热泪盈眶！那唯美的画面和配乐，那动人的执着和真爱，再加上时空穿越、考古探险、异域风情、搞笑打斗等元素，使得这部电影精彩纷呈、感人至深！电影本身就是一个神话，百看不厌的经典之作，给一万分都不为过！,4,神话
如果5系成龙做主角    肯定更加大卖~~！,5,神话
喜欢这个类型的，可惜多数拍的不好，这部还算不错,4,神话
