"我非常喜欢的电影,每次看到有人骂就想站出来为它说话.",5,英雄
老谋子学王家卫不成功之作，但这部片子在欧美的影响相当深远。分叙的主题感和武打设计部分不错，值得一提的是画面、音效、色彩等，在国外常常被拿来当作家庭影院的试机片。,4,英雄
中国电影史上里程碑似的作品。从此，国产商业大片在中国的电影土地上得到了长足的发展~~,5,英雄
无论有多少人骂，但是《英雄》是让我真正开始喜欢电影的一部影片，是一种启蒙，从喜欢到狂热，一遍又一遍，台词滚瓜烂熟，记得第一遍看的时候，生怕错过一个镜头，这种感觉，之后再也没有了。,5,英雄
其实我觉得还可以，至少视觉上是过关的,4,英雄
这片拥有很多值得称道的地方，在中国电影史上也有一定位置，但是作为武侠电影，不能没有灵魂...,4,英雄
秦地飞雪，夜挂如月。一曲长天，霜冷残剑。干戈无名，狐悲秦王。,4,英雄
如果导演不是国师，这片子在豆瓣至少8分以上。,5,英雄
一部被低估的电影，堪称绝唱。时间会证明这是一部好电影。2015.1.29成都,4,英雄
2星—3星—4星-百看不厌,5,英雄
中影史：本片是张艺谋面对电影全球化和商业化的背景，实现自身艺术转型的一个重要标志。全片明星云集，场面宏大，画面精美，武打设计挥洒写意，将中国传统意境于动作片的暴力美学造型相结合，创造了中国大陆电影新一轮的票房神话和电影产业化模式。,4,英雄
东邪西毒8.6，这片6.7？去你的吧围笑~~~with Hanni,5,英雄
不比无极夜宴好多了嘛,4,英雄
我认为是被严重低估的片 天下与侠这样抽象的大概念 在电影中也用象征性与概括性的大概念来描述 同时也将情感与行为简单化 整个故事建立在这个逻辑上 在我看来是非常妙的,5,英雄
张艺谋想象力与美学创造力的巅峰,5,英雄
搞什么搞，想打想搞霸权就搞，还给自己找借口，一副“其实我是为了天下百姓才发动战争你们都不懂我的心”的狗屁表情，陈凯歌你真是为了秦始皇煞费苦心啊,4,英雄
看的时候才多大点人，也觉得很好，然而周围人一致恶评导致我很怀疑自己幼小的心灵。。现在回头想想，那个年代的剧作无一例外都饱受过多的质疑与批判。大明宫词，无极，03射雕，莫不如此。事实证明，它们非但不糟糕，甚至还都很好。,5,英雄
我觉得要是把张艺谋的名字换成一个老外的名字，估计这电影能拿满分了。然后一群人又在叫:这电影真是神作，中国就是出不了这种导演。【看透,5,英雄
镜头很考究，用色上是张艺谋登峰造极之作。,5,英雄
史诗·神作 时间会还它一个公道,5,英雄
客观来讲，画面和摄影还是挺不错的，色彩的应用到了极致，意境重写意轻写实，而且本片的的投资和票房在当年是一个里程碑的记录。但是主题的大一统仍然掩盖不了走狗的意味。7.6,4,英雄
其实没那么差的，只是他出现在一个基本没什么烂片的时代，那时候虽然我天朝的票房还未爆发，但观众的底线还很高，如果放在被大大大烂片虐惯了的今天估计又是另一番光景了,4,英雄
侠义云天，飘荡东西；水墨诗情，剑舞锋芒。,5,英雄
挺好一部电影，不知道为啥被黑成这样,5,英雄
多年后重看此片，发现其实影片真的有许多的可取之处，不仅开创了中国式大片的新格局，在美学方面也颇有造诣，动作设计与构图色彩相得益彰，虽然比起王家卫少了一点灵魂，但这个俊逸的身影确实值得肯定。这部电影背负了一些不该背负的差评。,4,英雄
此片画面真是顶级，不舍得错过一个镜头，国师不愧摄影出身，色彩构图完美，是我心中的武侠世界。,4,英雄
9.2分。摄影、色彩、动作设计满分，张艺谋在拍这部片子的时候绝对是胸有成竹，因为本片就是一部艺术品，无丝毫多余镜头，每帧画面都给人精雕细琢之感。剧情也不错，在历史基础上稍作艺术加工，且合情合理，佩服。张艺谋在摄影、色彩搭配上的造诣几乎无人能敌，但近些年他的确是有一些力不从心了。,5,英雄
红色是小爱 绿色是家国之爱 白色是天下之爱 以战止战 最后只剩孤独的秦王自己看天下了 含义深远～,5,英雄
真没传说的那么烂，要怪就怪《黄金甲》《无极》《夜宴》。,4,英雄
回过头来看看过去，国人对于电影是怎样地挑剔，这样的英雄都被批判得体无完肤。而现在的中国电影……唉，世风日下，真是世风日下,4,英雄
重看，也是第一次比较系统地观看，改观良多，这部电影所受到的非议其实更多在电影之外；个人想法挺多的，一两句说不清，但比较重要的一点是：当时的张艺谋在视觉影像上的安排即便再夸张，根本上还是在为叙事服务的；现在的已贵为国师的他么......,4,英雄
最后我才看懂，然后明白了张同志的野心,4,英雄
很成功的商业片!极致的拍摄手法体现的画面美感与质感无与伦比。同时我还是挺喜欢最后被拔高的思想立意的,4,英雄
用色太漂亮了,4,英雄
如果有外国朋友想看中国电影，那就推荐英雄。,5,英雄
这是中国的武侠片！现以难再得,4,英雄
之前看过一部关于《英雄》特效运用的纪录片，很惊艳！反观15年后今天的电影特效，五毛特效比比皆是，真讽刺！随着科技的发展，特效制作产业愈发高精尖，无论是软件、硬件、人才等等都有了长足的发展，然而这些进步并没有投射到中国电影特效运用上，在我看来，缺少的就是那些胸中有沟壑的导演！,5,英雄
英雄，真正的英雄。看的让人热血沸腾，真的非常还不错。,4,英雄
很多电影，几年以后你会发现这是部好片。,4,英雄
当年一边儿写作业一边儿看的 看完就在英语书上连起书法了,5,英雄
刨去让人尴尬的台词，张艺谋这部堪称电影色彩运用的教科书。邪魅狡诈的红，多疑的蓝，清风朗月一般的白， 如逝水年华的绿是宁静的回想，四种不同颜色，四种情绪的表达。构图美得一塌糊涂，武士的侠义，悲天悯人的情怀，站在整个时代对立面的英雄，喜欢。,4,英雄
港星登“陆”的重要一站，中学时不敢和任何人说我觉得这片挺好。现在再回顾，发觉这部对类型片特定模式的启动毫无问题：价值的纷争、深埋已久的仇恨，永远是给人物的一场场打斗提供充足的理由（这一点请参见《黑豹》），只是在这儿又多加一层：主题和动作戏全部给张艺谋的舞美和色彩提供充足的理由。故事写得再挖空心思，仍然退居在武打之后，“动机”和现在电影比起来相当纯。证词叙事，夫妻隔阂，不可靠叙述，剧本竟带有非常浓的法国小说味，其中“分离是想象、融洽是现实”带有浓重的电影梦味道。到此都很不错，只有最后将平定天下的理想寄托在暴君身上，“劝上”意味过浓，用革命话语来讲就是“对统治阶级仍留有幻想”，把通篇进行的中国文化“有”与“无”的探讨，巧妙安装在一个哲学家皇帝身上，强行“一分为二看问题”，能看出张艺谋的精。,4,英雄
非绝佳的武侠片，但有够赞的摄影！,4,英雄
场景画面巨赞，梁张二人真是珠联璧合，再也找不出比他们更合拍的搭档了。,4,英雄
重看导演剪辑版。之前影院里的笑场段落，只要理解成象征就没问题了。看当年的首映地点也知道这片藏着密码。而罗生门的剧情后，是导演说服自己的过程，悲壮的、阿Q的。从民间视角转换到王，再凌驾于王；可惜王才不会记住呢，自以为的英雄主义，实则就是放弃了。（在张导的电影里，女人永远比男人勇敢。,4,英雄
有深意、有巧思，还有品味，不知道这样一部电影还能要求什么。实话讲，国师十几年前交出这样的作品，简直是超越了时代。比起现在徐皓峰那些装腔作势的东西，不知高到哪里去。多扯两句，可能现在看电影的人对于「公心」这东西都没感觉的，也不知道说心怀天下是什么鬼东西，但不代表这些就不存在、没价值,5,英雄
里程碑 大场面的电影 场景非常优美 人物塑造不错 情感细腻 张曼玉很美 喜欢这个历史背景 这个片这么低的分数 实在太不靠谱的,4,英雄
110min导剪版。尽管有不够深邃的表象，也有不够信任表象的作者，但依然被其行之有效、可谓之“中国”的极简主义思路打动。罗生门式的板块架构下，是一次通过不断运用符号（色彩、道具），去让人物摆脱符号化的美妙历程。那么多人说没灵魂，我却能感知到这里面每滴泪的温度。比《东邪西毒》《卧虎藏龙》更愿意重看。,4,英雄
非常喜欢,5,英雄
过去15年再看一遍，意境很美，故事其实并没有那么空泛。放眼看看现今没落的国产片，当年真的是良心作品。,5,英雄
「不再浪迹天涯，现在我们一起回家，回我们的家。」箭雨那一幕很美，打斗也很美，一身红衣的张曼玉简直可以以眼杀人。章子怡当时的扮相真年轻啊。电影的结构也不错，故事里的故事，四个故事真真假假，交替穿插，值得学习。,4,英雄
第一次看，很有诗意。虽然感觉差点什么，但6.8评分偏低了。,5,英雄
《英雄》真的是我超爱超爱的国产电影，充满写意的江湖气、绝美的山河风景、叙事的简洁和完整、特别是大胆的色调渲染、和人景合一的美感太深得我心，配乐风格也是极其大气，太喜欢了！真正的经典电影就是终究会留下来的，百看不腻。,5,英雄
那个时候是这类电影探索创造的阶段吧，前后涌出了很多类似的中国古代侠客风格的唯美视觉电影,5,英雄
别的不说 色彩实在是太美了,4,英雄
第一次明白大银幕的美是怎么回事。,4,英雄
看过英雄的人都说它很垃圾，我觉得完全木有那么不堪嘛,4,英雄
当年这部电影真的震撼！还有这不是一个刺秦的故事，张艺谋只是借助了这段耳熟能详的历史。所讲的是他自己对中国文化的理解和感悟，对天下道义的感悟,4,英雄
《英雄》所缔结的价值观虽然是值得商榷的，但不可否认张艺谋的这部电影，是一部让中国电影走向大片的里程碑之作，在那宏大的场面中张艺谋不仅将自己对色彩的善用得以了淋漓精致的发挥，在动作设计和叙事手法上，这部电影俨然也是堪为完美的。,5,英雄
这么多年了也该为这片子平反了吧，就均历史地位，也是华语电影大片时代的启蒙吧。,5,英雄
估计是张艺谋最好的片子了，几乎可以达到六颗星的水准，豆瓣er是有多装逼才会打出6.6分啊。整部片子的剪辑，摄影，场景，以及剧本真的是下了大功夫。全片的气势宏大无人可以及后，10年后中国就没有出过比这更好的古装片了。现在的片子不管是从演员还是到拍摄都太过浮躁，英雄实为诚意之作。,5,英雄
红白蓝绿黑……从视觉角度上真是至今无片可超越，只要别去联想焚书坑儒什么的历史以及部分段落特有的张氏喜感，这也是大片中为数不多的作者电影,5,英雄
今天再看，国师作品中色彩的作用依旧是让人信服的，整体的故事也阐述得基本完整，是部好片子。,5,英雄
画面享受，看就看不大懂啦。,4,英雄
真正的巨星云集啊，有曼神和章子怡老师，还有好莱坞巨星李连杰，实力派影帝梁朝伟，堪称张艺谋导演的不朽之作，毫不夸张的说，电影的每一帧都堪称经典，值得珍藏,4,英雄
