第21届香港电影金像奖最佳影片、最佳导演、最佳男主角,4,少林足球
一部让我从头笑到尾的作品，太可乐了,5,少林足球
  你是让我在难过的时候，唯一可以开心的理由，不过你的电影总是结局完美，好羡慕。,5,少林足球
星爷的《少林足球》除了为他赢得无数褒奖外，最大的贡献就是推出了陈国坤。除了自己在海报中致敬李小龙的形象，黄色连体衣、大墨镜、神似的动作和神情。在最后，更是向被抬下场休息的“小龙”说出：“你只是人离开，精神永远都会在这里”的台词，李小龙的骨灰级影迷非星爷莫属。,5,少林足球
火星人理论的源头,5,少林足球
在赵微面摊前的那段歌舞很精彩。粤语版尤其好。,4,少林足球
周星驰的电影最喜欢这部啦，真是百看不厌,4,少林足球
人没有理想就和咸鱼没什么两样。,5,少林足球
用多说吗?,4,少林足球
原来我早期看的版本被删了这么多。。。近来周星驰的话题被炒热，给了我重新品味偶像的机会，也的确有了与十年前完全不同的体验，不变的是最后一球的感动与震撼，少林足球在大陆被低估了，它完美地延续了喜剧之王的小人物拼搏、初恋与老电影情结，甚至还有超越，时隔多年，最戳我的是破鞋的爱情,5,少林足球
《功夫》和《少林功夫》真的是被低估的两部片子，现在再看里面很多桥段仍然是非常经典，向星爷致敬。俩人在酒吧唱歌那段差点没笑哭我。,5,少林足球
小时候看只记得特别搞笑，长大后看见了小人物的辛酸。,5,少林足球
将搞笑进行到底.,4,少林足球
这是讲成功和商业运作的。印象最深的却是一个不经意的情节：如花给赵薇设计新造型，惹来周星驰李力持他们拍桌狂笑，赵薇丝毫不腼腆，跟着一起笑，他们嘘她，说：再来一个，再来一个！赵薇忽然脸色煞白，窘迫的一把推开周星驰，一个人在旁边哭泣。我明白那就是我们双鱼座的可怜的自尊心。,4,少林足球
7.6；假球、黑哨、赌球一应俱全的China Supercup,5,少林足球
这辈子看过最多次的电影，国语粤语日语英语导演音轨版都看过。该片真实评分起码9，少的1.7就是豆瓣众不懂装懂的媚雅媚寡分。,4,少林足球
标记。人没有理想，和咸鱼有什么区别。,5,少林足球
看过的最早的周星驰主演的电影，真的很经典，里面的那句经典台词，人如果没有梦想，那跟咸鱼有什么区别，令人充满斗志和力量，赵薇和周星驰的组合令我眼前一亮,4,少林足球
又是部大爱的经典，完成度很高的一剂火一般热血的激素，而且漫画感很强，多少为《功夫》打下了基础。其实它与《喜剧之王》是相似的，甚至在小人物的梦想方面由一个人的梦想去到了一群人的梦想，很少有人能讲着普通的话却做到既激励人又不别扭，他做到了。一个不止于小人物的小人物，已不仅仅是小人物了,4,少林足球
"剛剛第七次入場看--2019.3.2下午3時 太古城戲院----卻看得有點悲傷---有個戴貝雷帽仙氣的女孩和我同地鐵來看這部名片.....榮幸!!!------十分過火的熱血片,  沒有夢想同條咸魚有何分別傳誦至今,  當年我先後6次入電影院看這部,  是我入電影院看次數最多的一部,  回頭看, 缺點不少,  但用一股熱血補回...",5,少林足球
